"region";"subregion";"subid";"name";"party";"votes";"votes %"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"15";"Grespik Larisza";"DEMOKRATA PÁRT";"120";"0.24"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"16";"Kardos Mihály";"MUNKÁSPÁRT";"272";"0.56"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"18";"Gúr Nándor";"MSZP-PÁRBESZÉD";"8458";"17.27"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"19";"Üveges Gábor";"LMP";"1649";"3.37"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"20";"Szegőné Kiss Tímea";"EMMO";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"21";"Demeter Zoltán";"FIDESZ-KDNP";"21905";"44.72"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"23";"Molnár Mária";"CSP";"151";"0.31"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"24";"Nagy Eleonóra";"ERP";"21";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"25";"Forray Zsolt";"SEM";"68";"0.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"26";"Horváth Tamás";"JÓ ÚT MPP";"15";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"27";"Horváth Henrietta";"NEMZET ÉS BÉKE";"25";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"28";"Elek Zsófia";"EGYÜTT";"111";"0.23"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"30";"Ortó Gyula";"ÖSSZEFOGÁS PÁRT";"25";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"31";"Lukács Attila";"ÉRTÜNK ÉRTETEK";"24";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"32";"Glonczi Anita";"MCP";"252";"0.51"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"33";"Cseh Tibor";"MIÉP";"75";"0.15"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"34";"Rácz-Baranyai Julianna";"KÖZÖS NEVEZŐ";"31";"0.06"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"36";"Galyas Renáta";"KÖSSZ";"43";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"39";"Egyed Zsolt";"JOBBIK";"14779";"30.17"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"40";"Vizi Janka Erika";"ÚMF";"10";"0.02"
"BORSOD–ABAÚJ–ZEMPLÉN";"Kazincbarcika";"42";"Zsoldos Zsolt József";"SZEM PÁRT";"44";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"1";"Nótár Zoltán";"MISZEP";"87";"0.18"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"2";"Pataky Klaudia";"SEM";"41";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"4";"Mihály Viktória";"MEDETE PÁRT";"32";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"6";"Horváth Jenő";"EU.ROM";"62";"0.13"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"7";"Szemán Miklós";"EMMO";"17";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"8";"Dancsó János Tamás";"IMA";"67";"0.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"12";"Balogh Marianna";"ERP";"22";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"13";"Melegh Károly";"FKGP";"212";"0.44"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"14";"Zádori Péter";"TENNI AKARÁS MOZGALOM";"73";"0.15"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"15";"Pencz András Soma";"MOMENTUM";"229";"0.48"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"16";"Köteles László";"LMP";"6219";"12.95"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"17";"Galyas Dorina";"KÖSSZ";"75";"0.16"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"18";"Székely Ferenc";"MIÉP";"132";"0.27"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"19";"Kindrusz-Zsiros Viktória";"CSP";"56";"0.12"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"20";"Balázsné Horváth Szandra";"JÓ ÚT MPP";"6";"0.01"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"21";"Dr. Hörcsik Richárd";"FIDESZ-KDNP";"23544";"49.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"22";"Mikola Gergely";"JOBBIK";"14064";"29.29"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"23";"Horváth Dániel";"NEMZET ÉS BÉKE";"24";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"24";"Ulicsni Bianka";"KPP";"0";"0.0"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"25";"Budai Gábor Zoltán";"MCP";"361";"0.75"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"28";"Beke Tibor";"SZEM PÁRT";"31";"0.06"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"29";"Horváth Dezső";"MUNKÁSPÁRT";"110";"0.23"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"30";"Győrfi Zoltán";"FITIP";"20";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"32";"Taksásné Nagy Zsuzsanna";"KÖZÖS NEVEZŐ";"39";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"33";"Juhász László";"ÖSSZEFOGÁS PÁRT";"19";"0.04"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"35";"Szabó Mihály";"EGYÜTT";"128";"0.27"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"36";"Zaveczki Tibor";"DK";"2306";"4.8"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"37";"Horváth András";"IRÁNYTŰ";"35";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Sátoraljaújhely";"38";"Galyas Róbert";"MAGYARORSZÁGÉRT DEMOKRATIKUS PÁRT";"13";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"1";"Kozma János";"MEDETE PÁRT";"46";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"2";"Kozma-Tóth Zsanett";"ÖSSZEFOGÁS PÁRT";"25";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"3";"Herczeg Orsolya";"SZEM PÁRT";"60";"0.12"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"5";"Dányi Zoltán";"KÖSSZ";"28";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"8";"Kindák Zoltán";"NP";"29";"0.06"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"9";"Irhás György";"MISZEP";"26";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"13";"Pacsuta Márk";"CSP";"133";"0.26"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"14";"Kiss János";"REND PÁRT";"42";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"19";"Pap Zsolt";"MSZP-PÁRBESZÉD";"7757";"14.9"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"21";"Dr. Jakab Rita";"MIÉP";"107";"0.21"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"22";"Ádám Zoltán";"KÖZÖS NEVEZŐ";"49";"0.09"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"23";"Dr. Tarnai Gábor";"LMP";"1182";"2.27"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"26";"Balázs Erik";"JÓ ÚT MPP";"25";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"27";"Sóváriné Bukta Erika";"DEMOKRATA PÁRT";"122";"0.23"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"28";"Mogyorósi Anikó";"SEM";"95";"0.18"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"29";"Biró László";"JOBBIK";"16469";"31.64"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"30";"Szukenyik Klaudia";"SZP";"41";"0.08"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"32";"Koncz Ferenc";"FIDESZ-KDNP";"25662";"49.3"
"BORSOD–ABAÚJ–ZEMPLÉN";"Tiszaújváros";"34";"Rontó Oszkárné";"MCP";"158";"0.3"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"1";"Kaiserné Soós Bernadett";"ÖSSZEFOGÁS PÁRT";"50";"0.1"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"2";"Tállai András";"FIDESZ-KDNP";"28718";"54.79"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"3";"Nagy Richárd";"SZEM PÁRT";"76";"0.14"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"4";"Bial József";"REND PÁRT";"36";"0.07"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"5";"Fritsch Ferencné";"KEDN";"24";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"6";"Dr. Szücs Lajos";"MUNKÁSPÁRT";"201";"0.38"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"7";"Tokár Andrásné";"KÖZÖS NEVEZŐ";"63";"0.12"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"8";"Farkas István";"ERP";"11";"0.02"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"9";"Lakatos István";"SZP";"18";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"10";"Száraz Istvánné";"MISZEP";"17";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"11";"Kormos Anna";"MSZP-PÁRBESZÉD";"4390";"8.38"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"12";"Kovács Péter";"TAMP";"17";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"13";"Szilágyi Sándor";"MIÉP";"102";"0.19"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"14";"Sebők Alexandra";"EMMO";"14";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"15";"Nyerges József";"HAZA MINDENKIÉ";"6";"0.01"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"16";"Ambrus Gyöngyi";"LMP";"1771";"3.38"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"17";"Ládi István";"MCP";"96";"0.18"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"18";"Bruncz Piroska";"NP";"17";"0.03"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"19";"Katona Anett";"MEDETE PÁRT";"25";"0.05"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"20";"Lukács Attila";"JOBBIK";"16389";"31.27"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"21";"Kiss Tamás";"EGYÜTT";"126";"0.24"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"22";"Ambrusné Salap Szilvia";"Független jelölt";"113";"0.22"
"BORSOD–ABAÚJ–ZEMPLÉN";"Mezőkövesd";"23";"Juhász Pál";"CSP";"137";"0.26"
"CSONGRÁD";"Szeged";"1";"Bartók Csaba";"FIDESZ-KDNP";"21019";"35.65"
"CSONGRÁD";"Szeged";"2";"Kozák Dávid";"MCP";"61";"0.1"
"CSONGRÁD";"Szeged";"5";"Bodrog Zoltán";"LMP";"2560";"4.34"
"CSONGRÁD";"Szeged";"6";"Király Renáta";"KÖSSZ";"64";"0.11"
"CSONGRÁD";"Szeged";"7";"Kovács Zsófia";"CSP";"305";"0.52"
"CSONGRÁD";"Szeged";"10";"Kovácsné Pácsa Tünde";"ÖSSZEFOGÁS PÁRT";"45";"0.08"
"CSONGRÁD";"Szeged";"12";"Mihálik Edvin";"MOMENTUM";"1015";"1.72"
"CSONGRÁD";"Szeged";"14";"Tóth Péter";"JOBBIK";"6501";"11.03"
"CSONGRÁD";"Szeged";"15";"Pál Anna";"MKKP";"1525";"2.59"
"CSONGRÁD";"Szeged";"22";"Ottlakán Péter";"SZEM PÁRT";"73";"0.12"
"CSONGRÁD";"Szeged";"23";"Szabó Sándor";"MSZP-PÁRBESZÉD";"25748";"43.67"
"CSONGRÁD";"Szeged";"24";"Nyári-Nagy Ildikó";"ÉRTÜNK ÉRTETEK";"44";"0.07"
"CSONGRÁD";"Szeged";"2";"B Nagy László";"FIDESZ-KDNP";"27344";"44.62"
"CSONGRÁD";"Szeged";"4";"Györgyey János";"EGYÜTT";"308";"0.5"
"CSONGRÁD";"Szeged";"10";"Fackelmann István";"JOBBIK";"6970";"11.37"
"CSONGRÁD";"Szeged";"11";"Joób Márton";"MSZP-PÁRBESZÉD";"21711";"35.43"
"CSONGRÁD";"Szeged";"12";"Dr. Tessényi Judit";"LMP";"2512";"4.1"
"CSONGRÁD";"Szeged";"13";"Boros-Gyevi Gergely";"MOMENTUM";"1097";"1.79"
"CSONGRÁD";"Szeged";"14";"Krizsán Klára";"KÖZÖS NEVEZŐ";"114";"0.19"
"CSONGRÁD";"Szeged";"15";"Pose Rozalinda";"MKKP";"1224";"2.0"
"CSONGRÁD";"Szentes";"1";"Dombi Gábor";"EGYÜTT";"468";"0.85"
"CSONGRÁD";"Szentes";"2";"Ornyik Imre";"Független jelölt";"601";"1.09"
"CSONGRÁD";"Szentes";"3";"Szabó Zoltán Ferenc";"JOBBIK";"20808";"37.79"
"CSONGRÁD";"Szentes";"4";"Mihály József Tibor";"MIÉP";"134";"0.24"
"CSONGRÁD";"Szentes";"8";"Gila Ádám";"REND PÁRT";"97";"0.18"
"CSONGRÁD";"Szentes";"10";"Farkas Sándor";"FIDESZ-KDNP";"27322";"49.62"
"CSONGRÁD";"Szentes";"11";"Demeter István";"TENNI AKARÁS MOZGALOM";"100";"0.18"
"CSONGRÁD";"Szentes";"13";"Hegedűs Barnabás";"MOMENTUM";"865";"1.57"
"CSONGRÁD";"Szentes";"14";"Dr. Bene Gábor";"NEEM";"158";"0.29"
"CSONGRÁD";"Szentes";"18";"Rostás Dávid Tivadar";"OCP";"38";"0.07"
"CSONGRÁD";"Szentes";"19";"Bartók Gyula Szilveszter";"KÖZÖS NEVEZŐ";"113";"0.21"
"CSONGRÁD";"Szentes";"21";"Kasler Sándor";"A HAZA PÁRTJA";"96";"0.17"
"CSONGRÁD";"Szentes";"22";"Mihály Alexandra";"MCP";"49";"0.09"
"CSONGRÁD";"Szentes";"23";"Dr. Eörsi Mátyás";"DK";"2671";"4.85"
"CSONGRÁD";"Szentes";"24";"D'Elia Viktor";"LMP";"1548";"2.81"
"CSONGRÁD";"Szentes";"25";"Tusz Andrea";"HAJRÁ MAGYARORSZÁG!";"0";"0.0"
"CSONGRÁD";"Hódmezővásárhely";"2";"Lázár János";"FIDESZ-KDNP";"29534";"51.78"
"CSONGRÁD";"Hódmezővásárhely";"3";"Szimandlné Nagy Ibolya";"ÖSSZEFOGÁS PÁRT";"52";"0.09"
"CSONGRÁD";"Hódmezővásárhely";"5";"Szimandl János";"CSP";"198";"0.35"
"CSONGRÁD";"Hódmezővásárhely";"6";"Rója István";"MSZP-PÁRBESZÉD";"4234";"7.42"
"CSONGRÁD";"Hódmezővásárhely";"7";"Dr. Kiss Attila";"JOBBIK";"20940";"36.71"
"CSONGRÁD";"Hódmezővásárhely";"8";"Pongrácz Gergely";"LMP";"1003";"1.76"
"CSONGRÁD";"Hódmezővásárhely";"9";"Farkas Tamás";"MKKP";"749";"1.31"
"CSONGRÁD";"Hódmezővásárhely";"10";"Szimandl Tamás";"MEDETE PÁRT";"50";"0.09"
"CSONGRÁD";"Hódmezővásárhely";"11";"Nagy Gyula Imréné";"MUNKÁSPÁRT";"169";"0.3"
"CSONGRÁD";"Hódmezővásárhely";"12";"Kaszab Zsolt István";"SEM";"110";"0.19"
"CSONGRÁD";"Hódmezővásárhely";"13";"Jakab Tamás";"MOMENTUM";"0";"0.0"
"FEJÉR";"Székesfehérvár";"2";"Ráczné Földi Judit";"DK";"14740";"30.99"
"FEJÉR";"Székesfehérvár";"3";"Bertók-Varga Viktória";"MEDETE PÁRT";"101";"0.21"
"FEJÉR";"Székesfehérvár";"5";"Lakatos Viktor";"EMMO";"33";"0.07"
"FEJÉR";"Székesfehérvár";"7";"Bernáth Anett";"ÖSSZEFOGÁS PÁRT";"80";"0.17"
"FEJÉR";"Székesfehérvár";"9";"Botos Gergő";"MIÉP";"123";"0.26"
"FEJÉR";"Székesfehérvár";"12";"Rákosi Judit";"LMP";"2868";"6.03"
"FEJÉR";"Székesfehérvár";"13";"Jávor Judit";"MODERN MAGYARORSZÁG MOZGALOM (MOMA)";"0";"0.0"
"FEJÉR";"Székesfehérvár";"14";"Tóth Nóra Timea";"JOBBIK";"6599";"13.87"
"FEJÉR";"Székesfehérvár";"16";"Pintér András Gábor";"MOMENTUM";"0";"0.0"
"FEJÉR";"Székesfehérvár";"18";"Erdős Ferenc";"MUNKÁSPÁRT";"258";"0.54"
"FEJÉR";"Székesfehérvár";"21";"Vágner Olivér";"CSP";"327";"0.69"
"FEJÉR";"Székesfehérvár";"23";"Vargha Tamás";"FIDESZ-KDNP";"22433";"47.17"
"FEJÉR";"Székesfehérvár";"1";"Kotsis Dóra";"MEDETE PÁRT";"150";"0.3"
"FEJÉR";"Székesfehérvár";"8";"Perneczky László";"LMP";"2173";"4.28"
"FEJÉR";"Székesfehérvár";"9";"Törő Gábor";"FIDESZ-KDNP";"27250";"53.69"
"FEJÉR";"Székesfehérvár";"10";"Tóth Péter";"MOMENTUM";"1016";"2.0"
"FEJÉR";"Székesfehérvár";"14";"Veres Péter";"MUNKÁSPÁRT";"268";"0.53"
"FEJÉR";"Székesfehérvár";"15";"Takácsné Vágó Viktória";"CSP";"356";"0.7"
"FEJÉR";"Székesfehérvár";"16";"Horváth András";"MSZP-PÁRBESZÉD";"4761";"9.38"
"FEJÉR";"Székesfehérvár";"17";"Pusztai Zoltán";"MISZEP";"54";"0.11"
"FEJÉR";"Székesfehérvár";"18";"Vágó Csaba";"ÖSSZEFOGÁS PÁRT";"72";"0.14"
"FEJÉR";"Székesfehérvár";"21";"Fazakas Attila";"JOBBIK";"14652";"28.87"
"FEJÉR";"Bicske";"3";"Szatmári Ildikó";"LMP";"2732";"5.09"
"FEJÉR";"Bicske";"5";"Varga László Béla";"JOBBIK";"12559";"23.41"
"FEJÉR";"Bicske";"8";"Szilágyi László";"MSZP-PÁRBESZÉD";"8041";"14.99"
"FEJÉR";"Bicske";"9";"Molnár Dániel";"MOMENTUM";"1381";"2.57"
"FEJÉR";"Bicske";"10";"Fehér Norbert";"ÖSSZEFOGÁS PÁRT";"104";"0.19"
"FEJÉR";"Bicske";"11";"Győri Zoltán";"MIÉP";"184";"0.34"
"FEJÉR";"Bicske";"12";"Tessely Zoltán";"FIDESZ-KDNP";"28415";"52.97"
"FEJÉR";"Bicske";"13";"Horváth Levente";"SZEM PÁRT";"226";"0.42"
"FEJÉR";"Dunaújváros";"1";"Dankó Lajos";"KÖSSZ";"86";"0.18"
"FEJÉR";"Dunaújváros";"3";"Csajbók Lóránt Ákos";"MUNKÁSPÁRT";"245";"0.52"
"FEJÉR";"Dunaújváros";"4";"Kovács János";"MISZEP";"129";"0.28"
"FEJÉR";"Dunaújváros";"5";"Kaszó Róbert";"MOMENTUM";"675";"1.44"
"FEJÉR";"Dunaújváros";"6";"Szele Zoltán";"ÖSSZEFOGÁS PÁRT";"67";"0.14"
"FEJÉR";"Dunaújváros";"7";"Környei-Papp Tamás";"NEMZET ÉS BÉKE";"0";"0.0"
"FEJÉR";"Dunaújváros";"8";"Dóczi Zsuzsanna";"SEM";"241";"0.51"
"FEJÉR";"Dunaújváros";"11";"Dankóné Balog Ilona";"EMMO";"39";"0.08"
"FEJÉR";"Dunaújváros";"13";"Illéssy István";"LMP";"1638";"3.49"
"FEJÉR";"Dunaújváros";"14";"Pintér Tamás";"JOBBIK";"20405";"43.53"
"FEJÉR";"Dunaújváros";"15";"Szalai Mária";"TENNI AKARÁS MOZGALOM";"48";"0.1"
"FEJÉR";"Dunaújváros";"16";"Maár Tünde";"MEDETE PÁRT";"49";"0.1"
"FEJÉR";"Dunaújváros";"17";"Dankó István";"EU.ROM";"40";"0.09"
"FEJÉR";"Dunaújváros";"18";"Mezei Zsolt";"DK";"4668";"9.96"
"FEJÉR";"Dunaújváros";"20";"Dr. Galambos Dénes";"FIDESZ-KDNP";"18541";"39.56"
"FEJÉR";"Sárbogárd";"1";"Árgyelán János";"JOBBIK";"13777";"32.15"
"FEJÉR";"Sárbogárd";"4";"Horváth Krisztián";"SZEM PÁRT";"55";"0.13"
"FEJÉR";"Sárbogárd";"5";"Góman Erika";"ECDP";"19";"0.04"
"FEJÉR";"Sárbogárd";"6";"Ulveczki Réka";"HHP";"30";"0.07"
"FEJÉR";"Sárbogárd";"7";"Pekács Milán";"OP";"35";"0.08"
"FEJÉR";"Sárbogárd";"8";"Kerekes Attila";"KEDN";"15";"0.04"
"FEJÉR";"Sárbogárd";"9";"Németh István";"EU.ROM";"22";"0.05"
"FEJÉR";"Sárbogárd";"10";"Kővári Márk";"TAMP";"23";"0.05"
"FEJÉR";"Sárbogárd";"11";"Vitéz-Farkas Ferenc";"DEMOKRATA PÁRT";"74";"0.17"
"FEJÉR";"Sárbogárd";"14";"Kolompár László";"MCP";"24";"0.06"
"FEJÉR";"Sárbogárd";"15";"Dajbukát Balázs";"ÉRTÜNK ÉRTETEK";"12";"0.03"
"FEJÉR";"Sárbogárd";"18";"Huszti Józsefné";"MISZEP";"44";"0.1"
"FEJÉR";"Sárbogárd";"19";"Lapos Péter";"LMP";"1219";"2.84"
"FEJÉR";"Sárbogárd";"20";"Varga Gábor";"FIDESZ-KDNP";"23982";"55.97"
"FEJÉR";"Sárbogárd";"21";"Szilveszterné Nyuli Ilona";"DK";"2518";"5.88"
"FEJÉR";"Sárbogárd";"22";"Kolompár Attila";"ERP";"7";"0.02"
"FEJÉR";"Sárbogárd";"23";"Kolompár Krisztina";"EMMO";"22";"0.05"
"FEJÉR";"Sárbogárd";"24";"Majláth László";"IMA";"15";"0.04"
"FEJÉR";"Sárbogárd";"25";"Hegedüs Csaba";"TENNI AKARÁS MOZGALOM";"28";"0.07"
"FEJÉR";"Sárbogárd";"27";"Rozmán Tamás";"MIÉP";"73";"0.17"
"FEJÉR";"Sárbogárd";"28";"Tóth Csaba";"ÖSSZEFOGÁS PÁRT";"31";"0.07"
"FEJÉR";"Sárbogárd";"32";"Horváth Sándor";"MVMP";"0";"0.0"
"FEJÉR";"Sárbogárd";"33";"Berényi Imre";"MUNKÁSPÁRT";"183";"0.43"
"FEJÉR";"Sárbogárd";"36";"Dudás Albert";"KÖSSZ";"34";"0.08"
"FEJÉR";"Sárbogárd";"37";"Szigetvári Viktor";"EGYÜTT";"609";"1.42"
"GYŐR–MOSON–SOPRON";"Győr";"3";"Finta Violetta";"OP";"126";"0.26"
"GYŐR–MOSON–SOPRON";"Győr";"4";"Molnár József";"MOMENTUM";"1402";"2.87"
"GYŐR–MOSON–SOPRON";"Győr";"5";"Csonka Mihály";"IMA";"78";"0.16"
"GYŐR–MOSON–SOPRON";"Győr";"8";"Regdon Erika";"ÖSSZEFOGÁS PÁRT";"38";"0.08"
"GYŐR–MOSON–SOPRON";"Győr";"9";"Varga Márk";"EGYÜTT";"0";"0.0"
"GYŐR–MOSON–SOPRON";"Győr";"10";"Tóth Máté";"SZEM PÁRT";"49";"0.1"
"GYŐR–MOSON–SOPRON";"Győr";"11";"Jenei Ferenc";"LMP";"3118";"6.39"
"GYŐR–MOSON–SOPRON";"Győr";"12";"Tivadari Mária";"KÖSSZ";"37";"0.08"
"GYŐR–MOSON–SOPRON";"Győr";"14";"Szőke Hedvig Erzsébet";"CSP";"218";"0.45"
"GYŐR–MOSON–SOPRON";"Győr";"15";"Dobai János Iván";"MEDETE PÁRT";"45";"0.09"
"GYŐR–MOSON–SOPRON";"Győr";"16";"Simon Róbert Balázs";"FIDESZ-KDNP";"24193";"49.55"
"GYŐR–MOSON–SOPRON";"Győr";"17";"Balogh Gyula";"TENNI AKARÁS MOZGALOM";"52";"0.11"
"GYŐR–MOSON–SOPRON";"Győr";"19";"Milkovics Attila";"MUNKÁSPÁRT";"167";"0.34"
"GYŐR–MOSON–SOPRON";"Győr";"26";"Kelemen István Péter";"MIÉP";"72";"0.15"
"GYŐR–MOSON–SOPRON";"Győr";"27";"Horváth Éva";"MINŐKP";"195";"0.4"
"GYŐR–MOSON–SOPRON";"Győr";"29";"Ábrahám Tibor";"A HAZA PÁRTJA";"28";"0.06"
"GYŐR–MOSON–SOPRON";"Győr";"30";"Fodor Roland";"JOBBIK";"8448";"17.3"
"GYŐR–MOSON–SOPRON";"Győr";"31";"Glázer Tímea";"DK";"10561";"21.63"
"GYŐR–MOSON–SOPRON";"Győr";"1";"Tóth Viktória";"NP";"41";"0.08"
"GYŐR–MOSON–SOPRON";"Győr";"3";"Liszi Norbert";"MOMENTUM";"1110";"2.12"
"GYŐR–MOSON–SOPRON";"Győr";"7";"Pongráczné Truczán Matild";"CSP";"225";"0.43"
"GYŐR–MOSON–SOPRON";"Győr";"8";"Szabó János";"ÚMF";"44";"0.08"
"GYŐR–MOSON–SOPRON";"Győr";"12";"Szendi Gábor";"IRÁNYTŰ";"28";"0.05"
"GYŐR–MOSON–SOPRON";"Győr";"14";"Szőke Géza";"MEDETE PÁRT";"34";"0.07"
"GYŐR–MOSON–SOPRON";"Győr";"15";"Kara Ákos";"FIDESZ-KDNP";"30138";"57.64"
"GYŐR–MOSON–SOPRON";"Győr";"16";"Huszár-Kiss Szabina";"OP";"0";"0.0"
"GYŐR–MOSON–SOPRON";"Győr";"18";"Mészáros Károly";"SZEM PÁRT";"83";"0.16"
"GYŐR–MOSON–SOPRON";"Győr";"20";"Greguss András";"MSZP-PÁRBESZÉD";"6891";"13.18"
"GYŐR–MOSON–SOPRON";"Győr";"21";"Dr. Menyhárt Miklós";"JOBBIK";"11046";"21.12"
"GYŐR–MOSON–SOPRON";"Győr";"22";"Farsang Edit Mária";"KÖZÖS NEVEZŐ";"82";"0.16"
"GYŐR–MOSON–SOPRON";"Győr";"23";"Takács András";"LMP";"2480";"4.74"
